RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location,year,month,Latitude,Longitude
7306904,P191400257,05/20/2019 01:22:00 AM,Non-Emergency,WD,Business Check,1600 W BALTIMORE ST,21223.0,Franklin Square,Western,711.0,9.0,D8,Southwest Baltimore,Census Tract 1901,Tri-District,"1600 W BALTIMORE ST
BALTIMORE, MD
(39.288321, -76.642467)",2019,5,39.288574499999996,-76.64254260195169
7306932,P191400301,05/20/2019 01:39:00 AM,Non-Emergency,SE,Business Check,100 S BROADWAY,21231.0,Washington Hill,Southeastern,212.0,12.0,D7,Harbor East/Little Italy,Census Tract 301,,"100 S BROADWAY
BALTIMORE, MD
(39.290192, -76.593874)",2019,5,39.29020615,-76.59428157424003
7297411,P191394535,05/19/2019 11:17:00 PM,Non-Emergency,ND,Hot Spot Check,3000 WYLIE AV,21215.0,Parklane,Northern,532.0,6.0,D2,Southern Park Heights,Census Tract 2716,,"3000 WYLIE AV
BALTIMORE, MD
(39.341988, -76.665156)",2019,5,39.34209075,-76.66523114060874
7288066,P191394618,05/19/2019 11:38:00 PM,Non-Emergency,WD,Warrant Service,1600 N GILMOR ST,21217.0,Sandtown-Winchester,Western,742.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,Western,"1600 N GILMOR ST
BALTIMORE, MD
(39.306875, -76.643401)",2019,5,39.306893,-76.643533
7403344,P191400034,05/20/2019 12:07:00 AM,Non-Emergency,SW,Traffic Stop,4800 FREDERICK AV,21229.0,Tremont,Southwestern,822.0,8.0,D10,Beechfield/Ten Hills/West Hills,Census Tract 2804.03,,"4800 FREDERICK AV
BALTIMORE, MD
(39.281384, -76.694816)",2019,5,39.28164445,-76.69502914727079
7306877,P191394381,05/19/2019 10:27:00 PM,Non-Emergency,CW,Lab Request,1600 CLIFTVIEW AV,21213.0,Darley Park,Eastern,342.0,14.0,D5,Clifton-Berea,Census Tract 805,Eastern1,"1600 CLIFTVIEW AV
BALTIMORE, MD
(39.315203, -76.595571)",2019,5,39.3153492,-76.59555569956422
7297374,P191400109,05/20/2019 12:29:00 AM,Non-Emergency,WD,Business Check,1400-1402 W LAFAYETTE AV,21217.0,Sandtown-Winchester,Western,743.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,"1400 1402 W LAFAYETTE AV
BALTIMORE, MD
(39.298994, -76.640242)",2019,5,39.299082,-76.640312
7444290,P191394642,05/19/2019 11:44:00 PM,Non-Emergency,SW,COMMUNITY ENGAGE,S BEECHFIELD AV/FREDERICK AV,21229.0,Irvington,Southwestern,822.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2501.02,,"S BEECHFIELD AV
BALTIMORE, MD",2019,5,39.28255,-76.693051
7306816,P191400005,05/20/2019 12:02:00 AM,Medium,CD,COMMON ASSAULT,1700 PENNSYLVANIA AV,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1402,,"1700 PENNSYLVANIA AV
BALTIMORE, MD
(39.304083, -76.635352)",2019,5,39.3039574,-76.6354428
7403307,P191394548,05/19/2019 11:23:00 PM,Non-Emergency,ND,Hot Spot Check,2900 OAKFORD AV,21215.0,Parklane,Northern,532.0,6.0,D2,Southern Park Heights,Census Tract 2716,,"2900 OAKFORD AV
BALTIMORE, MD
(39.341509, -76.663004)",2019,5,39.3416433,-76.66300129629514
7306925,P191400226,05/20/2019 01:11:00 AM,Non-Emergency,ND,Business Check,200 W COLD SPRING LN,21210.0,Evergreen,Northern,541.0,6.0,D2,Greater Roland Park/Poplar Hill,Census Tract 2714,,"200 W COLD SPRING LN
BALTIMORE, MD
(39.345009, -76.626962)",2019,5,39.3452645,-76.62693723325464
6148610,P191040486,04/14/2019 02:13:00 AM,Low,CD,LARCENY,300 W CHASE ST,21201.0,Mid-Town Belvedere,Central,141.0,11.0,D8,Midtown,Census Tract 1102,,"300 W CHASE ST
BALTIMORE, MD",2019,4,39.3014851,-76.6195619
7266707,P191394602,05/19/2019 11:35:00 PM,Non-Emergency,WD,Hot Spot Check,2300 DRUID HILL AV,21217.0,Penn North,Western,733.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1303,,"2300 DRUID HILL AV
BALTIMORE, MD
(39.310794, -76.638687)",2019,5,39.3107201,-76.63877001185384
7277010,P191400354,05/20/2019 01:57:00 AM,Non-Emergency,SW,Traffic Stop,3600 W MULBERRY ST,21229.0,Allendale,Southwestern,843.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"3600 W MULBERRY ST
BALTIMORE, MD
(39.29178, -76.677458)",2019,5,39.292143800000005,-76.67727431481617
7307023,P191400155,05/20/2019 12:53:00 AM,Non-Emergency,NE,Hot Spot Check,2800 LAKE AV,21213.0,Belair-Edison,Northeastern,432.0,13.0,D5,Belair-Edison,Census Tract 801.01,,"2800 LAKE AV
BALTIMORE, MD
(39.323931, -76.57406)",2019,5,39.32410205,-76.57386443915009
7288085,P191400343,05/20/2019 01:52:00 AM,Non-Emergency,ND,Business Check,3600 FALLS RD,21211.0,Hampden,Northern,531.0,7.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1306,,"3600 FALLS RD
BALTIMORE, MD
(39.331032, -76.634963)",2019,5,39.33093945,-76.63516176267558
7403361,P191400194,05/20/2019 01:02:00 AM,Non-Emergency,NE,Traffic Stop,3100 HILLEN RD,21218.0,Coldstream Homestead Montebello,Northeastern,411.0,14.0,D5,Midway/Coldstream,Census Tract 906,,"3100 HILLEN RD
BALTIMORE, MD
(39.326507, -76.589343)",2019,5,39.327382,-76.589434
7288005,P191394607,05/19/2019 11:36:00 PM,Non-Emergency,WD,Business Check,2700 W FRANKLIN ST,21223.0,Penrose/Fayette Street Outreach,Southwestern,842.0,9.0,D8,Southwest Baltimore,Census Tract 2002,,"2700 W FRANKLIN ST
BALTIMORE, MD
(39.293247, -76.661572)",2019,5,39.29341934999999,-76.66147884800861
7403340,P191394112,05/19/2019 09:17:00 PM,Low,CD,LARCENY,400 LIGHT ST,21202.0,Inner Harbor,Central,112.0,11.0,D7,Inner Harbor/Federal Hill,Census Tract 2201,,"400 LIGHT ST
BALTIMORE, MD
(39.283714, -76.613225)",2019,5,39.28464482885906,-76.61296268120805
7403417,P191400084,05/20/2019 12:22:00 AM,Non-Emergency,SW,Traffic Stop,4300 EDMONDSON AV,21229.0,Rognel Heights,Southwestern,822.0,8.0,D10,Edmondson Village,Census Tract 2007.01,,"4300 EDMONDSON AV
BALTIMORE, MD
(39.293663, -76.687)",2019,5,39.293763,-76.68716
7306829,P191394276,05/19/2019 10:01:00 PM,Non-Emergency,SW,Business Check,4100 FREDERICK AV,21229.0,Irvington,Southwestern,843.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,,"4100 FREDERICK AV
BALTIMORE, MD
(39.281712, -76.683434)",2019,5,39.2819463,-76.68344309617893
7403308,P191394654,05/19/2019 11:47:00 PM,Low,ED,DEPT ACCIDENT,1800 ORLEANS ST,21287.0,Dunbar-Broadway,Eastern,321.0,13.0,D5,Oldtown/Middle East,Census Tract 604,,"1800 ORLEANS ST
BALTIMORE, MD
(39.295292, -76.591603)",2019,5,39.2951042,-76.5920491
7319348,P191400313,05/20/2019 01:44:00 AM,Non-Emergency,SW,COMMUNITY ENGAGE,700 POPLAR GROVE ST,21216.0,Franklintown Road,Southwestern,814.0,9.0,D8,Greater Rosemont,Census Tract 1606,,"700 POPLAR GROVE ST
BALTIMORE, MD
(39.295627, -76.664985)",2019,5,39.2955869,-76.6652138
7444222,P191394592,05/19/2019 11:33:00 PM,Non-Emergency,WD,Hot Spot Check,1300 N WOODYEAR ST,21217.0,Sandtown-Winchester,Western,743.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,Central,"1300 N WOODYEAR ST
BALTIMORE, MD
(39.303337, -76.639638)",2019,5,39.303481,-76.63979
7266841,P191400279,05/20/2019 01:33:00 AM,Non-Emergency,CD,Hot Spot Check,500 DOLPHIN ST,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1702,Central,"500 DOLPHIN ST
BALTIMORE, MD
(39.300901, -76.627919)",2019,5,39.30096595,-76.62803987024998
7276949,P191394712,05/19/2019 11:59:00 PM,Non-Emergency,CD,Hot Spot Check,500 DOLPHIN ST,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1702,Central,"500 DOLPHIN ST
BALTIMORE, MD
(39.300901, -76.627919)",2019,5,39.30096595,-76.62803987024998
7277004,P191394629,05/19/2019 11:41:00 PM,Non-Emergency,SE,Business Check,3100 MCELDERRY ST,21205.0,Ellwood Park/Monument,Southeastern,224.0,13.0,D5,Madison/East End,Census Tract 701,,"3100 MCELDERRY ST
BALTIMORE, MD
(39.298041, -76.573588)",2019,5,39.2982483,-76.57361065281998
7444197,P191394318,05/19/2019 10:10:00 PM,Non-Emergency,NW,Hot Spot Check,5100 PARK HEIGHTS AV,21215.0,Central Park Heights,Northwestern,614.0,6.0,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"5100 PARK HEIGHTS AV
BALTIMORE, MD
(39.34847, -76.674875)",2019,5,39.3456985,-76.6717894
7319364,P191400180,05/20/2019 01:00:00 AM,Non-Emergency,WD,Business Check,2700 W FRANKLIN ST,21223.0,Penrose/Fayette Street Outreach,Southwestern,842.0,9.0,D8,Southwest Baltimore,Census Tract 2002,,"2700 W FRANKLIN ST
BALTIMORE, MD
(39.293247, -76.661572)",2019,5,39.29341934999999,-76.66147884800861
7403320,P191394208,05/19/2019 09:45:00 PM,Non-Emergency,WD,Hot Spot Check,1300 LAURENS ST,21217.0,Sandtown-Winchester,Western,743.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,Central,"1300 LAURENS ST
BALTIMORE, MD
(39.303361, -76.639074)",2019,5,39.3036221,-76.6391175
7319318,P191394637,05/19/2019 11:43:00 PM,Non-Emergency,WD,Warrant Service,1600 N CALHOUN ST,21217.0,Sandtown-Winchester,Western,742.0,7.0,D9,Sandtown-Winchester/Harlem Park,Census Tract 1501,Western,"1600 N CALHOUN ST
BALTIMORE, MD
(39.307149, -76.642489)",2019,5,39.3070898,-76.64258981862348
7444254,P191400223,05/20/2019 01:10:00 AM,Non-Emergency,WD,Warrant Service,2000 N BENTALOU ST,21216.0,Mondawmin,Western,731.0,7.0,D9,Greater Mondawmin,Census Tract 1504,Western,"2000 N BENTALOU ST
BALTIMORE, MD
(39.31073, -76.654146)",2019,5,39.3107212,-76.65439013189285
7319335,P191400369,05/20/2019 02:04:00 AM,Non-Emergency,ND,Traffic Stop,5200 YORK RD,21212.0,Radnor-Winston,Northern,521.0,4.0,D2,North Baltimore/Guilford/Homeland,Census Tract 2710.02,,"5200 YORK RD
BALTIMORE, MD
(39.352315, -76.609786)",2019,5,39.35217515,-76.61052430000001
7266777,P191400125,05/20/2019 12:39:00 AM,Non-Emergency,SW,Traffic Stop,DESOTO RD/WILKENS AV,21229.0,Wilhelm Park,Southwestern,832.0,10.0,D10,Morrell Park/Violetville,Census Tract 2502.06,,"DESOTO RD
BALTIMORE, MD",2019,5,39.2709913,-76.6631189
7297373,P191400006,05/20/2019 12:02:00 AM,Non-Emergency,WD,Hot Spot Check,300 N GILMOR ST,21223.0,Franklin Square,Western,711.0,9.0,D8,Southwest Baltimore,Census Tract 1901,,"300 N GILMOR ST
BALTIMORE, MD
(39.292264, -76.642583)",2019,5,39.292245550000004,-76.64284071945922
7297396,P191394695,05/19/2019 11:54:00 PM,Non-Emergency,WD,Business Check,1500 W BALTIMORE ST,21223.0,Franklin Square,Western,711.0,9.0,D8,Southwest Baltimore,Census Tract 1901,Tri-District,"1500 W BALTIMORE ST
BALTIMORE, MD
(39.288377, -76.641123)",2019,5,39.28861525,-76.64112509301206
7297325,P191394598,05/19/2019 11:34:00 PM,Non-Emergency,WD,Hot Spot Check,2500 FRANCIS ST,21217.0,Penn North,Western,733.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1303,Western,"2500 FRANCIS ST
BALTIMORE, MD
(39.312786, -76.642099)",2019,5,39.31269755,-76.64221100045094
7444250,P191394265,05/19/2019 09:59:00 PM,Medium,SD,BURGLARY,2500 SEABURY RD,21225.0,Cherry Hill,Southern,922.0,10.0,D7,Cherry Hill,Census Tract 2502.07,,"2500 SEABURY RD
BALTIMORE, MD
(39.251953, -76.623062)",2019,5,39.251892,-76.623076
7276922,P191400240,05/20/2019 01:15:00 AM,Non-Emergency,NE,Hot Spot Check,2800 MAYFIELD AV,21213.0,Belair-Edison,Northeastern,432.0,13.0,D5,Belair-Edison,Census Tract 801.01,,"2800 MAYFIELD AV
BALTIMORE, MD
(39.323409, -76.574671)",2019,5,39.32355215,-76.57449677771689
7444288,P191394158,05/19/2019 09:29:00 PM,Non-Emergency,WD,Warrant Service,1600 SPRAY CT,21217.0,Sandtown-Winchester,Western,742.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,,"1600 SPRAY CT
BALTIMORE, MD
(39.305784, -76.644116)",2019,5,39.305859,-76.644204
7288067,P191394677,05/19/2019 11:50:00 PM,Non-Emergency,WD,Hot Spot Check,1800 W FAYETTE ST,21223.0,Franklin Square,Western,711.0,9.0,D8,Southwest Baltimore,Census Tract 2001,,"1800 W FAYETTE ST
BALTIMORE, MD
(39.289475, -76.645464)",2019,5,39.2896839,-76.6454243
7288070,P191400332,05/20/2019 01:50:00 AM,Non-Emergency,WD,Business Check,1300 W BALTIMORE ST,21223.0,Franklin Square,Western,711.0,9.0,D8,Southwest Baltimore,Census Tract 1902,Tri-District,"1300 W BALTIMORE ST
BALTIMORE, MD
(39.288503, -76.638139)",2019,5,39.288642,-76.63833
7444221,P191394295,05/19/2019 10:04:00 PM,Non-Emergency,SW,Hot Spot Check,4100 FREDERICK AV,21229.0,Irvington,Southwestern,843.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,,"4100 FREDERICK AV
BALTIMORE, MD
(39.281712, -76.683434)",2019,5,39.2819463,-76.68344309617893
7297427,P191400065,05/20/2019 12:17:00 AM,Non-Emergency,ND,Business Check,1100 W 41ST ST,21211.0,Hampden,Northern,531.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"1100 W 41ST ST
BALTIMORE, MD
(39.337873, -76.636506)",2019,5,39.3380821,-76.6364364
7444271,P191400294,05/20/2019 01:38:00 AM,Non-Emergency,WD,Hot Spot Check,1600 N CALHOUN ST,21217.0,Sandtown-Winchester,Western,742.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,Western,"1600 N CALHOUN ST
BALTIMORE, MD
(39.307149, -76.642489)",2019,5,39.3070898,-76.64258981862348
7297485,P191394447,05/19/2019 10:50:00 PM,Non-Emergency,WD,Hot Spot Check,1900 EDMONDSON AV,21223.0,Midtown-Edmondson,Western,722.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1604,,"1900 EDMONDSON AV
BALTIMORE, MD
(39.295158, -76.647461)",2019,5,39.2953543,-76.64746557103629
7444168,P191394538,05/19/2019 11:18:00 PM,Non-Emergency,SW,Business Check,1500 S CATON AV,21227.0,Morrell Park,Southwestern,831.0,10.0,D10,Morrell Park/Violetville,Census Tract 2502.06,,"1500 S CATON AV
BALTIMORE, MD
(39.262152, -76.665727)",2019,5,39.262042,-76.665726
7266720,P191394285,05/19/2019 10:03:00 PM,Non-Emergency,SW,Business Check,4000 FREDERICK AV,21229.0,Irvington,Southwestern,833.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,,"4000 FREDERICK AV
BALTIMORE, MD
(39.281748, -76.682116)",2019,5,39.28186,-76.68229
7266791,P191400190,05/20/2019 01:01:00 AM,Non-Emergency,WD,Hot Spot Check,PARKWOOD AV/OREM AV,21217.0,Parkview/Woodbrook,Western,732.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1304,Western,"PARKWOOD AV
BALTIMORE, MD",2019,5,39.336343,-76.556003
7288082,P191400118,05/20/2019 12:33:00 AM,Medium,NE,WANTED ON WARR,600 E FAYETTE ST,21202.0,Downtown,Central,111.0,11.0,D7,Downtown/Seton Hill,Census Tract 401,,"600 E FAYETTE ST
BALTIMORE, MD
(39.29065, -76.607606)",2019,5,39.29074968965517,-76.60736586206896
7297416,P191394647,05/19/2019 11:46:00 PM,Non-Emergency,WD,Business Check,1400 W LAFAYETTE AV,21217.0,Sandtown-Winchester,Western,743.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,"1400 W LAFAYETTE AV
BALTIMORE, MD
(39.298994, -76.640242)",2019,5,39.29914105,-76.64027004543959
7306965,P191400265,05/20/2019 01:26:00 AM,Non-Emergency,SW,COMMUNITY ENGAGE,3600 EDMONDSON AV,21229.0,Edgewood,Southwestern,844.0,8.0,D10,Edmondson Village,Census Tract 1608.02,,"3600 EDMONDSON AV
BALTIMORE, MD
(39.293992, -76.677551)",2019,5,39.2942913,-76.67751864191494
7297555,P191400338,05/20/2019 01:51:00 AM,Non-Emergency,WD,Business Check,1400 EDMONDSON AV,21223.0,Harlem Park,Western,713.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,"1400 EDMONDSON AV
BALTIMORE, MD
(39.274299, -76.748817)",2019,5,39.27455355,-76.74887989500266
7444329,P191394700,05/19/2019 11:55:00 PM,Non-Emergency,WD,Hot Spot Check,1700 BLK N FULTON AV,21217.0,Sandtown-Winchester,Western,742.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1502,Western,"1700 BLK N FULTON AV
BALTIMORE, MD
(39.308053, -76.64642)",2019,5,39.308063,-76.646521
7319330,P191394331,05/19/2019 10:14:00 PM,Non-Emergency,WD,Business Check,1200 LAURENS ST,21217.0,Sandtown-Winchester,Western,743.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,Central,"1200 LAURENS ST
BALTIMORE, MD
(39.303382, -76.63832)",2019,5,39.30362045,-76.63837259979513
7403322,P191394564,05/19/2019 11:26:00 PM,Non-Emergency,WD,Business Check,1800 BAKER ST,21217.0,Sandtown-Winchester,Western,742.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1502,Western,"1800 BAKER ST
BALTIMORE, MD
(39.30662, -76.647281)",2019,5,39.3067891,-76.64729006457381
7287933,P191394614,05/19/2019 11:37:00 PM,Non-Emergency,WD,Business Check,1000 N PAYSON ST,21217.0,Bridgeview/Greenlawn,Western,722.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1604,,"1000 N PAYSON ST
BALTIMORE, MD
(39.299874, -76.649307)",2019,5,39.29985755,-76.64957381699972
7319272,P191394233,05/19/2019 09:50:00 PM,Non-Emergency,WD,Hot Spot Check,1900 W LAFAYETTE AV,21217.0,Midtown-Edmondson,Western,722.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1604,,"1900 W LAFAYETTE AV
BALTIMORE, MD
(39.298725, -76.647836)",2019,5,39.2988703,-76.6476967
7276890,P191394147,05/19/2019 09:27:00 PM,Non-Emergency,CW,Lab Request,3900 2ND ST,21225.0,Brooklyn,Southern,913.0,10.0,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,,"3900 2ND ST
BALTIMORE, MD
(39.23501, -76.610186)",2019,5,39.23508215,-76.61043020761684
7297351,P191394583,05/19/2019 11:31:00 PM,Non-Emergency,WD,Warrant Service,1500 N GILMOR ST,21217.0,Sandtown-Winchester,Western,742.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,,"1500 N GILMOR ST
BALTIMORE, MD
(39.305753, -76.643333)",2019,5,39.3056243,-76.6436292
7306813,P191394346,05/19/2019 10:18:00 PM,Non-Emergency,SW,Traffic Stop,3700 EDMONDSON AV,21229.0,Edgewood,Southwestern,844.0,8.0,D10,Edmondson Village,Census Tract 1608.02,,"3700 EDMONDSON AV
BALTIMORE, MD
(39.293957, -76.678525)",2019,5,39.29418685,-76.67854343255843
7297389,P191400072,05/20/2019 12:19:00 AM,Non-Emergency,WD,Hot Spot Check,100-300 N FREMONT AV,21201.0,Poppleton,Western,712.0,9.0,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1801,,"100 300 N FREMONT AV
BALTIMORE, MD
(39.290003, -76.629494)",2019,5,39.290122,-76.629683
7277021,P191400091,05/20/2019 12:24:00 AM,Non-Emergency,NW,Traffic Stop,5200 PARK HEIGHTS AV,21215.0,Pimlico Good Neighbors,Northwestern,633.0,5.0,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,Northwestern,"5200 PARK HEIGHTS AV
BALTIMORE, MD
(39.349203, -76.676391)",2019,5,39.34896535,-76.67633395220605
7287996,P191400145,05/20/2019 12:47:00 AM,Non-Emergency,SE,Hot Spot Check,2500 MCELDERRY ST,21205.0,McElderry Park,Southeastern,221.0,13.0,D5,Madison/East End,Census Tract 702,,"2500 MCELDERRY ST
BALTIMORE, MD
(39.297761, -76.582217)",2019,5,39.297875,-76.581361
7403362,P191400326,05/20/2019 01:48:00 AM,Non-Emergency,WD,Hot Spot Check,800 APPLETON ST,21217.0,Midtown-Edmondson,Western,722.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1604,,"800 APPLETON ST
BALTIMORE, MD
(39.297892, -76.648354)",2019,5,39.29787845,-76.64853318401235
7288069,P191400168,05/20/2019 12:56:00 AM,Non-Emergency,ED,COMMUNITY ENGAGE,700 N ROSE ST,21205.0,Milton-Montford,Eastern,323.0,13.0,D5,Madison/East End,Census Tract 702,Eastern2,"700 N ROSE ST
BALTIMORE, MD
(39.299295, -76.581617)",2019,5,39.2991926,-76.58174866469078
7288083,P191400186,05/20/2019 01:01:00 AM,Non-Emergency,NE,Business Check,4300 BELAIR RD,21206.0,Belair-Edison,Northeastern,442.0,2.0,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,"4300 BELAIR RD
BALTIMORE, MD
(39.328388, -76.565079)",2019,5,39.3286914,-76.5653569
7287954,P191400207,05/20/2019 01:04:00 AM,Non-Emergency,CD,Hot Spot Check,1500 MADISON AV,21217.0,Madison Park,Central,132.0,11.0,D8,Upton/Druid Heights,Census Tract 1402,,"1500 MADISON AV
BALTIMORE, MD
(39.304842, -76.629112)",2019,5,39.304625200000004,-76.62932174007433
7306949,P191400371,05/20/2019 02:04:00 AM,Non-Emergency,SW,Traffic Stop,3800 EDMONDSON AV,21229.0,Edmondson Village,Southwestern,844.0,8.0,D10,Edmondson Village,Census Tract 1608.02,,"3800 EDMONDSON AV
BALTIMORE, MD
(39.293893, -76.680329)",2019,5,39.2942091,-76.68005489556174
7319262,P191394279,05/19/2019 10:02:00 PM,Non-Emergency,SW,Business Check,4100 FREDERICK AV,21229.0,Irvington,Southwestern,833.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,,"4100 FREDERICK AV
BALTIMORE, MD
(39.281712, -76.683434)",2019,5,39.2819463,-76.68344309617893
7444297,P191394668,05/19/2019 11:49:00 PM,Non-Emergency,SW,Hot Spot Check,1800 BLOOMINGDALE RD,21216.0,Rosemont,Southwestern,813.0,7.0,D9,Greater Rosemont,Census Tract 1506,,"1800 BLOOMINGDALE RD
BALTIMORE, MD
(39.308389, -76.670312)",2019,5,39.308094249999996,-76.67055905540074
7319346,P191400122,05/20/2019 12:38:00 AM,Low,CD,HIT AND RUN,1500 PENNSYLVANIA AV,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 PENNSYLVANIA AV
BALTIMORE, MD
(39.301922, -76.632707)",2019,5,39.301943449999996,-76.63308235047194
7403532,P191394631,05/19/2019 11:42:00 PM,Non-Emergency,ND,Business Check,5200 YORK RD,21212.0,Radnor-Winston,Northern,521.0,4.0,D2,North Baltimore/Guilford/Homeland,Census Tract 2711.01,,"5200 YORK RD
BALTIMORE, MD
(39.352315, -76.609786)",2019,5,39.35217515,-76.61052430000001
7277000,P191394263,05/19/2019 09:59:00 PM,Non-Emergency,SW,Business Check,4000 FREDERICK AV,21229.0,Irvington,Southwestern,833.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,,"4000 FREDERICK AV
BALTIMORE, MD
(39.281748, -76.682116)",2019,5,39.28186,-76.68229
7266734,P191394326,05/19/2019 10:12:00 PM,Non-Emergency,WD,Business Check,1700 N MONROE ST,21217.0,Sandtown-Winchester,Western,742.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1502,Western,"1700 N MONROE ST
BALTIMORE, MD
(39.30799, -76.648068)",2019,5,39.30796375,-76.64826438204861
7444199,P191394706,05/19/2019 11:57:00 PM,Non-Emergency,WD,Business Check,2500 W FRANKLIN ST,21223.0,Penrose/Fayette Street Outreach,Southwestern,842.0,9.0,D8,Southwest Baltimore,Census Tract 2002,,"2500 W FRANKLIN ST
BALTIMORE, MD
(39.293466, -76.656425)",2019,5,39.2936048,-76.6564172034251
7276962,P191394697,05/19/2019 11:55:00 PM,Non-Emergency,WD,Business Check,1500 W BALTIMORE ST,21223.0,Franklin Square,Western,711.0,9.0,D8,Southwest Baltimore,Census Tract 1901,Tri-District,"1500 W BALTIMORE ST
BALTIMORE, MD
(39.288377, -76.641123)",2019,5,39.28861525,-76.64112509301206
7297450,P191400310,05/20/2019 01:42:00 AM,Non-Emergency,SD,Business Check,1100 S HANOVER ST,21230.0,Sharp-Leadenhall,Southern,942.0,11.0,D7,Inner Harbor/Federal Hill,Census Tract 2301,,"1100 S HANOVER ST
BALTIMORE, MD
(39.276456, -76.615517)",2019,5,39.2764302,-76.6157454
7276952,P191400222,05/20/2019 01:09:00 AM,Non-Emergency,SW,Repairs/Service,100 N FRONT ST,21202.0,Jonestown,Southeastern,211.0,12.0,D7,Oldtown/Middle East,Census Tract 2805,,"100 N FRONT ST
BALTIMORE, MD
(39.290746, -76.605649)",2019,5,39.290973,-76.605915
7319298,P191394115,05/19/2019 09:18:00 PM,Non-Emergency,CW,Lab Request,200 W 29TH ST,21211.0,Remington,Northern,511.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1207,,"200 W 29TH ST
BALTIMORE, MD
(39.322904, -76.620543)",2019,5,39.32309495,-76.62071160320606
